species,latitude,longitude,country,date,elevation,NDVI,temperature_C
Fringilla teydea,28.190191,-16.665777,Spain,2023-02-14,2090.0,3743.0,13.3
Columba bollii,28.540645,-16.286245,Spain,2025-01-03T16:22:52Z,563.0,6855.0,19.2
Columba bollii,28.528947,-16.30258,Spain,2025-01-06T15:11:24Z,788.0,7523.0,19.0
Columba bollii,28.538283,-16.31013,Spain,2025-01-18T15:29:07Z,778.0,8786.0,19.0
Columba bollii,28.606861,-17.786873,Spain,2025-01-15T18:10Z,676.0,8042.0,21.9
Columba bollii,28.526653,-16.283807,Spain,2025-01-27T13:25Z,802.0,7498.0,19.2
Columba bollii,28.554796,-16.264403,Spain,2025-01-26T12:19Z,640.0,7636.0,19.2
Columba bollii,28.555226,-16.263054,Spain,2025-01-26T14:35Z,570.0,7235.0,19.2
Columba bollii,28.127541,-17.258264,Spain,2025-01-28T12:10Z,1269.0,8190.0,18.6
Columba bollii,28.335667,-16.807469,Spain,2025-01-13T15:56Z,839.0,7715.0,17.4
Columba bollii,28.358661,-16.786299,Spain,2025-01-10,622.0,7050.0,19.7
Columba bollii,28.329459,-16.807272,Spain,2025-01-12,982.0,6320.0,17.4
Columba bollii,28.328811,-16.806704,Spain,2025-01-12,985.0,6320.0,17.4
Columba bollii,28.817396,-17.904893,Spain,2025-01-19,868.0,8629.0,18.8
Columba bollii,28.329429,-16.810151,Spain,2025-01-22,1015.0,6819.0,17.4
Columba bollii,28.328295,-16.80717,Spain,2025-01-29,991.0,6320.0,17.4
Columba bollii,28.827994,-17.903911,Spain,2025-02-11T19:17:46Z,728.0,8324.0,18.8
Columba bollii,28.799387,-17.773375,Spain,2025-02-24T14:03Z,176.0,6716.0,20.9
Columba bollii,28.328273,-16.807154,Spain,2025-02-02,991.0,6320.0,17.4
Columba bollii,28.328672,-16.807894,Spain,2025-02-06,998.0,6819.0,17.4
Columba bollii,28.357677,-16.787601,Spain,2025-02-03,619.0,6994.0,19.7
Columba bollii,28.126154,-17.257862,Spain,2025-02-02,1260.0,8190.0,18.6
Columba bollii,28.329537,-16.809723,Spain,2025-02-09,1025.0,6819.0,17.4
Columba bollii,28.329598,-16.810061,Spain,2025-02-19,1015.0,6819.0,17.4
Columba bollii,28.328039,-16.806198,Spain,2025-02-23,983.0,6320.0,17.4
Columba bollii,28.357593,-16.787969,Spain,2025-02-23,619.0,6994.0,19.7
Columba bollii,28.175184,-17.250721,Spain,2025-02-27,596.0,5675.0,21.1
Columba bollii,28.126539,-17.257658,Spain,2025-02-26,1251.0,8515.0,18.6
Columba bollii,28.762765,-17.77475,Spain,2025-03-09T13:23:52Z,486.0,8637.0,20.9
Columba bollii,28.357662,-16.532817,Spain,2025-03-10T08:19:45Z,1044.0,7551.0,15.7
Columba bollii,28.357703,-16.532745,Spain,2025-03-10T08:37:07Z,1044.0,7551.0,15.7
Columba bollii,28.524109,-16.283846,Spain,2025-03-12T09:32Z,769.0,7236.0,19.2
Columba bollii,28.32272,-16.816375,Spain,2025-03-20T18:49:42Z,1018.0,7920.0,17.4
Columba bollii,28.327941,-16.807225,Spain,2025-03-09T11:33Z,991.0,6320.0,17.4
Columba bollii,28.317585,-16.807341,Spain,2025-03-09T17:55Z,1035.0,7533.0,17.4
Columba bollii,28.31707,-16.809932,Spain,2025-03-09T18:11Z,1041.0,7533.0,17.4
Columba bollii,28.766285,-17.771748,Spain,2025-03-14T10:46Z,433.0,7788.0,20.9
Columba bollii,28.555457,-16.220661,Spain,2025-03-03,302.0,7457.0,20.3
Columba bollii,28.763283,-17.777031,Spain,2025-03-09,545.0,8762.0,20.9
Columba bollii,28.762494,-17.77883,Spain,2025-03-09,565.0,8908.0,20.9
Columba bollii,28.766807,-17.769855,Spain,2025-03-09,372.0,6958.0,20.9
Columba bollii,28.329336,-16.810122,Spain,2025-03-02,1015.0,6819.0,17.4
Columba bollii,28.32933,-16.810091,Spain,2025-03-02,1015.0,6819.0,17.4
Columba bollii,28.325951,-16.809361,Spain,2025-03-02,1050.0,7376.0,17.4
Columba bollii,28.329538,-16.810141,Spain,2025-03-18,1015.0,6819.0,17.4
Columba bollii,28.329311,-16.81015,Spain,2025-03-20,1015.0,6819.0,17.4
Columba bollii,28.329734,-16.811933,Spain,2025-03-20,936.0,6819.0,17.4
Columba bollii,28.329838,-16.809171,Spain,2025-03-20,1025.0,6819.0,17.4
Columba bollii,28.32526,-16.813404,Spain,2025-03-23,970.0,8112.0,17.4
Columba bollii,28.327971,-16.809111,Spain,2025-03-29,1019.0,6819.0,17.4
Columba bollii,28.327669,-16.808517,Spain,2025-03-31,1019.0,7376.0,17.4
Columba bollii,28.325781,-16.808781,Spain,2025-03-31,1012.0,7376.0,17.4
Columba bollii,28.314655,-16.813734,Spain,2025-04-11T11:08:36,1099.0,7587.0,17.4
Columba bollii,28.35805,-16.786995,Spain,2025-04-14T11:02:43,625.0,6994.0,19.7
Columba bollii,28.331107,-16.823984,Spain,2025-04-16T12:07:17,838.0,7192.0,17.4
Columba bollii,28.141661,-17.23776,Spain,2025-04-18T16:35:49,1017.0,8712.0,18.6
Columba bollii,28.797623,-17.788626,Spain,2025-04-08,327.0,8152.0,20.9
Columba bollii,28.32937,-16.810122,Spain,2025-04-15,1015.0,6819.0,17.4
Columba bollii,28.125906,-17.258825,Spain,2025-04-18,1243.0,8190.0,18.6
Columba bollii,28.324607,-16.811262,Spain,2025-04-23,1090.0,7519.0,17.4
Columba bollii,28.360512,-16.780067,Spain,2025-04-25,551.0,6908.0,19.7
Columba bollii,28.550267,-16.230136,Spain,2025-05-03,607.0,7580.0,20.3
Columba bollii,28.550073,-16.230545,Spain,2025-05-03,606.0,7580.0,20.3
Columba bollii,28.523972,-16.291825,Spain,2025-05-03,679.0,7130.0,19.0
Columba bollii,28.550512,-16.23012,Spain,2025-05-03,607.0,7537.0,20.3
Columba bollii,28.550581,-16.230186,Spain,2025-05-03,607.0,7537.0,20.3
Columba bollii,28.549984,-16.23052,Spain,2025-05-03,606.0,7580.0,20.3
Columba bollii,28.55048,-16.230082,Spain,2025-05-03,607.0,7537.0,20.3
Columba bollii,28.523972,-16.291825,Spain,2025-05-03,679.0,7130.0,19.0
Columba bollii,28.352266,-16.814443,Spain,2025-05-13,337.0,6124.0,20.9
Columba bollii,28.328664,-16.807782,Spain,2025-05-16,998.0,6819.0,17.4
Columba bollii,28.329337,-16.810091,Spain,2025-05-16,1015.0,6819.0,17.4
Columba bollii,28.329485,-16.809912,Spain,2025-05-06,1025.0,6819.0,17.4
Columba bollii,28.329149,-16.808958,Spain,2025-05-22,1023.0,6819.0,17.4
Columba bollii,28.329405,-16.810049,Spain,2025-05-24,1015.0,6819.0,17.4
Columba bollii,28.329286,-16.810218,Spain,2025-05-24,1015.0,6819.0,17.4
Columba bollii,28.32852,-16.808485,Spain,2025-05-24,1023.0,6819.0,17.4
Columba bollii,28.329336,-16.810141,Spain,2025-05-24,1015.0,6819.0,17.4
Columba bollii,28.328293,-16.807178,Spain,2025-05-24,991.0,6320.0,17.4
Columba bollii,28.329346,-16.810101,Spain,2025-05-29,1015.0,6819.0,17.4
Columba bollii,28.328396,-16.807095,Spain,2025-05-29,991.0,6320.0,17.4
Columba bollii,28.329717,-16.809522,Spain,2025-05-01,1025.0,6819.0,17.4
Columba bollii,28.330107,-16.809356,Spain,2025-05-01,999.0,7411.0,17.4
Columba bollii,28.79611,-17.790304,Spain,2025-06-02,354.0,8152.0,20.9
Columba bollii,28.791771,-17.801479,Spain,2025-06-02,568.0,8883.0,16.4
Columba bollii,28.138969,-17.223866,Spain,2025-06-15,1011.0,9005.0,20.9
Columba bollii,28.537997,-16.308403,Spain,2024-01-06T13:55:05Z,785.0,8250.0,19.0
Columba bollii,27.736064,-18.085944,Spain,2024-01-12T15:23Z,933.0,9349.0,19.2
Columba bollii,28.126501,-17.256495,Spain,2024-01-31T16:23Z,1252.0,8515.0,18.6
Columba bollii,28.766911,-17.769926,Spain,2024-01-15T06:14Z,372.0,6958.0,20.9
Columba bollii,28.135128,-17.219305,Spain,2024-01-02,1027.0,9150.0,20.9
Columba bollii,28.131638,-17.213867,Spain,2024-01-02,982.0,8993.0,20.9
Columba bollii,28.137146,-17.214984,Spain,2024-01-30,819.0,8269.0,20.9
Columba bollii,28.136535,-17.215135,Spain,2024-01-31,854.0,8709.0,20.9
Columba bollii,28.329439,-16.810099,Spain,2024-01-31,1015.0,6819.0,17.4
Columba bollii,28.32955,-16.809848,Spain,2024-01-31,1025.0,6819.0,17.4
Columba bollii,28.329395,-16.810093,Spain,2024-01-31,1015.0,6819.0,17.4
Columba bollii,28.122928,-17.215463,Spain,2024-01-15,1084.0,8901.0,20.0
Columba bollii,28.329363,-16.810053,Spain,2024-01-31,1015.0,6819.0,17.4
Columba bollii,28.366309,-16.817878,Spain,2024-02-12T14:20:27Z,108.0,5470.0,20.9
Columba bollii,28.126692,-17.257391,Spain,2024-02-01,1251.0,8515.0,18.6
Columba bollii,28.126688,-17.257643,Spain,2024-02-01,1251.0,8515.0,18.6
Columba bollii,28.557423,-16.172342,Spain,2024-02-11,804.0,8108.0,20.4
Columba bollii,28.330498,-16.810349,Spain,2024-02-23,981.0,7411.0,17.4
Columba bollii,28.191374,-17.287222,Spain,2024-02-12,705.0,7060.0,21.9
Columba bollii,28.174459,-17.291029,Spain,2024-02-12,819.0,5955.0,21.9
Columba bollii,28.15531,-17.274164,Spain,2024-02-10,738.0,7118.0,19.0
Columba bollii,28.124023,-17.222965,Spain,2024-02-09,948.0,8876.0,20.0
Columba bollii,28.32,-16.82,Spain,2024-02-20,1049.0,8196.0,17.4
Columba bollii,28.163078,-17.299508,Spain,2024-02-25,839.0,8412.0,22.2
Columba bollii,28.330261,-16.810337,Spain,2024-02-26,981.0,7411.0,17.4
Columba bollii,28.792923,-17.795484,Spain,2024-03-19T18:01Z,419.0,8466.0,20.9
Columba bollii,28.384584,-16.624846,Spain,2024-03-04,305.0,5879.0,21.7
Columba bollii,28.330664,-16.810259,Spain,2024-03-08,981.0,7411.0,17.4
Columba bollii,28.329409,-16.810085,Spain,2024-03-08,1015.0,6819.0,17.4
Columba bollii,28.552683,-16.27755,Spain,2024-03-07,633.0,6680.0,19.2
Columba bollii,28.569946,-16.163738,Spain,2024-03-11,631.0,7630.0,20.4
Columba bollii,28.570234,-16.166279,Spain,2024-03-11,615.0,8503.0,20.4
Columba bollii,28.327129,-16.812466,Spain,2024-03-16,1000.0,7519.0,17.4
Columba bollii,28.323692,-16.815857,Spain,2024-03-20,965.0,8112.0,17.4
Columba bollii,28.123552,-17.215876,Spain,2024-03-21,1060.0,8901.0,20.0
Columba bollii,28.53137,-16.28031,Spain,2024-03-24,944.0,8489.0,19.2
Columba bollii,28.539497,-16.274841,Spain,2024-03-24,853.0,8171.0,19.2
Columba bollii,28.136657,-17.215383,Spain,2024-03-27,854.0,8269.0,20.9
Columba bollii,28.153809,-17.236849,Spain,2024-03-28,854.0,8367.0,18.6
Columba bollii,28.766947,-17.769758,Spain,2024-03-16T00:00,372.0,6958.0,20.9
Columba bollii,28.530976,-16.283523,Spain,2024-04-02T10:36:21,936.0,8656.0,19.2
Columba bollii,28.152489,-17.24755,Spain,2024-04-20T10:55:29,973.0,8821.0,18.6
Columba bollii,28.825753,-17.823027,Spain,2024-04-22T11:01,420.0,7425.0,19.8
Columba bollii,28.151922,-17.2523,Spain,2024-04-20T09:51:07,986.0,8764.0,18.6
Columba bollii,28.793154,-17.794796,Spain,2024-04-10,419.0,8808.0,20.9
Columba bollii,28.793396,-17.793589,Spain,2024-04-10,398.0,8808.0,20.9
Columba bollii,28.797789,-17.787697,Spain,2024-04-10,316.0,7468.0,20.9
Columba bollii,28.754509,-17.782961,Spain,2024-04-11,791.0,8849.0,20.9
Columba bollii,28.140354,-17.286324,Spain,2024-04-06,1058.0,8916.0,19.0
Columba bollii,28.532841,-16.263878,Spain,2024-04-14,952.0,8209.0,19.2
Columba bollii,28.532841,-16.263878,Spain,2024-04-14,952.0,8209.0,19.2
Columba bollii,28.364745,-16.748797,Spain,2024-04-23,471.0,5255.0,19.4
Columba bollii,28.328987,-16.809048,Spain,2024-04-24,1023.0,6819.0,17.4
Columba bollii,28.334453,-16.798439,Spain,2024-04-25,938.0,7434.0,17.4
Columba bollii,28.356212,-16.7764,Spain,2024-04-28,609.0,6713.0,19.7
Columba bollii,28.360255,-16.770443,Spain,2024-04-29,551.0,6152.0,19.7
Columba bollii,28.328857,-16.80873,Spain,2024-05-02,1023.0,6819.0,17.4
Columba bollii,28.345157,-16.879731,Spain,2024-05-18,759.0,5705.0,21.4
Columba bollii,28.532524,-16.263778,Spain,2024-05-24,952.0,8209.0,19.2
Columba bollii,28.532913,-16.264052,Spain,2024-05-26,952.0,8209.0,19.2
Columba bollii,28.329455,-16.810232,Spain,2024-06-01,1015.0,6819.0,17.4
Columba bollii,28.76697,-17.770842,Spain,2024-07-01T16:29,396.0,7788.0,20.9
Columba bollii,28.766963,-17.77078,Spain,2024-07-01T16:33,396.0,7788.0,20.9
Columba bollii,28.316443,-16.82217,Spain,2024-07-27T16:50,1119.0,8339.0,17.4
Columba bollii,28.766642,-17.77071,Spain,2024-07-05,393.0,7788.0,20.9
Columba bollii,28.328409,-16.814575,Spain,2024-07-09,944.0,7504.0,17.4
Columba bollii,28.329955,-16.809127,Spain,2024-08-25,1012.0,6819.0,17.4
Columba bollii,28.329316,-16.809265,Spain,2024-08-25,1025.0,6819.0,17.4
Columba bollii,28.329294,-16.809587,Spain,2024-08-25,1025.0,6819.0,17.4
Columba bollii,28.759727,-17.773417,Spain,2024-08-27,639.0,8076.0,20.9
Columba bollii,28.329357,-16.810133,Spain,2024-09-15,1015.0,6819.0,17.4
Columba bollii,28.329401,-16.810104,Spain,2024-09-15,1015.0,6819.0,17.4
Columba bollii,28.329387,-16.810236,Spain,2024-09-15,1015.0,6819.0,17.4
Columba bollii,28.32934,-16.810114,Spain,2024-09-16,1015.0,6819.0,17.4
Columba bollii,28.32939,-16.810087,Spain,2024-09-16,1015.0,6819.0,17.4
Columba bollii,28.329458,-16.810158,Spain,2024-09-17,1015.0,6819.0,17.4
Columba bollii,28.316885,-16.769926,Spain,2024-09-19,1284.0,6934.0,15.8
Columba bollii,28.318499,-16.771561,Spain,2024-09-19,1260.0,8438.0,15.8
Columba bollii,28.136216,-17.215193,Spain,2024-10-29T09:44Z,854.0,8709.0,20.9
Columba bollii,28.765574,-17.772018,Spain,2024-10-06,427.0,6880.0,20.9
Columba bollii,28.764416,-17.771587,Spain,2024-10-06,432.0,6880.0,20.9
Columba bollii,28.765732,-17.772032,Spain,2024-10-09,427.0,6880.0,20.9
Columba bollii,28.613426,-17.835939,Spain,2024-10-10,1464.0,8843.0,17.0
Columba bollii,28.791542,-17.799446,Spain,2024-10-05,530.0,8959.0,20.9
Columba bollii,28.794228,-17.792498,Spain,2024-10-05,396.0,8494.0,20.9
Columba bollii,28.795094,-17.791399,Spain,2024-10-05,362.0,8494.0,20.9
Columba bollii,28.76391,-17.776775,Spain,2024-11-10T16:35:06Z,532.0,8762.0,20.9
Columba bollii,28.561757,-16.29068,Spain,2024-11-02,570.0,7664.0,20.1
Columba bollii,28.562398,-16.290795,Spain,2024-11-03,583.0,7664.0,20.1
Columba bollii,28.551354,-16.263269,Spain,2024-11-03,652.0,7510.0,19.2
Columba bollii,28.53255,-16.263794,Spain,2024-11-04,952.0,8209.0,19.2
Columba bollii,28.329357,-16.810152,Spain,2024-11-02,1015.0,6819.0,17.4
Columba bollii,28.32493,-16.849454,Spain,2024-11-07,765.0,7441.0,20.1
Columba bollii,28.755169,-17.765579,Spain,2024-11-15,551.0,8507.0,20.9
Columba bollii,28.13611,-17.214629,Spain,2024-11-19,825.0,8709.0,20.9
Columba bollii,28.135925,-17.214617,Spain,2024-11-19,828.0,8709.0,20.9
Columba bollii,28.529627,-16.290689,Spain,2024-11-10,868.0,8181.0,19.2
Columba bollii,28.376524,-16.624863,Spain,2024-11-17,621.0,7388.0,21.7
Columba bollii,28.530797,-16.284823,Spain,2024-12-01T14:26:27Z,934.0,8565.0,19.2
Columba bollii,28.329389,-16.809938,Spain,2024-12-03T15:23Z,1025.0,6819.0,17.4
Columba bollii,28.528461,-16.065136,Spain,2024-12-08T13:12Z,,,
Columba bollii,28.407984,-16.439237,Spain,2024-12-19T17:01Z,1277.0,5138.0,14.6
Columba bollii,28.335094,-16.845702,Spain,2024-12-30T14:23:40Z,590.0,7286.0,20.1
Columba bollii,28.331089,-16.810171,Spain,2024-12-06,960.0,7411.0,17.4
Columba bollii,28.328768,-16.807615,Spain,2024-12-06,998.0,6320.0,17.4
Columba bollii,28.313429,-16.758543,Spain,2024-12-02,1314.0,6915.0,15.8
Columba bollii,28.75542,-17.780249,Spain,2024-12-16,751.0,9049.0,20.9
Columba bollii,28.286749,-16.767497,Spain,2024-12-19,1446.0,6324.0,15.9
Columba bollii,28.329458,-16.810117,Spain,2024-12-25,1015.0,6819.0,17.4
Columba bollii,28.322482,-16.821961,Spain,2024-12-25,980.0,8607.0,17.4
Columba bollii,28.329495,-16.810075,Spain,2024-12-25,1015.0,6819.0,17.4
Columba bollii,28.328767,-16.807548,Spain,2024-12-25,991.0,6320.0,17.4
Columba bollii,28.336211,-16.5314,Spain,2024-12-26,1502.0,6323.0,11.3
Columba bollii,28.329391,-16.810015,Spain,2024-12-30,1015.0,6819.0,17.4
Columba bollii,28.329309,-16.810211,Spain,2024-12-31,1015.0,6819.0,17.4
Plecotus teneriffae,28.391112,-16.759244,Spain,2021-12-10T17:25,,,
Plecotus teneriffae,28.259363,-16.770092,Spain,2021-12-10,1292.0,5452.0,18.5
Plecotus teneriffae,28.259411,-16.770046,Spain,2021-12-10,1292.0,5452.0,18.5
Plecotus teneriffae,28.259363,-16.770092,Spain,2021-12-10,1292.0,5452.0,18.5
Plecotus teneriffae,28.166749,-16.637518,Spain,2017-12-15,1492.0,6302.0,12.1
Plecotus teneriffae,28.167617,-16.637555,Spain,2010-11-17,1533.0,6302.0,12.1
Plecotus teneriffae,28.167617,-16.637555,Spain,2010-11-17,1533.0,6302.0,12.1
Plecotus teneriffae,28.43,-16.280001,Spain,2007,,2695.0,22.8
Plecotus teneriffae,28.33,-16.379999,Spain,2007,103.0,1964.0,22.6
Plecotus teneriffae,28.42,-16.379999,Spain,2007,1020.0,7222.0,16.3
Plecotus teneriffae,28.24,-16.48,Spain,2007,1004.0,3498.0,18.3
Plecotus teneriffae,28.33,-16.48,Spain,2007,2144.0,1933.0,12.5
Plecotus teneriffae,28.42,-16.48,Spain,2007,428.0,5194.0,21.3
Plecotus teneriffae,28.15,-16.58,Spain,2007,1000.0,4890.0,16.7
Plecotus teneriffae,28.24,-16.58,Spain,2007,2148.0,2291.0,10.8
Plecotus teneriffae,28.33,-16.58,Spain,2007,1612.0,3783.0,11.7
Plecotus teneriffae,28.42,-16.58,Spain,2007,,,
Plecotus teneriffae,28.15,-16.68,Spain,2007,1271.0,4754.0,16.8
Plecotus teneriffae,28.24,-16.68,Spain,2007,2167.0,2392.0,11.7
Plecotus teneriffae,28.33,-16.68,Spain,2007,1158.0,7217.0,14.2
Plecotus teneriffae,28.42,-16.68,Spain,2007,,,
Plecotus teneriffae,28.24,-16.780001,Spain,2007,923.0,4497.0,18.5
Plecotus teneriffae,28.33,-16.790001,Spain,2007,1071.0,6397.0,15.8
Plecotus teneriffae,28.68,-17.709999,Spain,2007,,,
Plecotus teneriffae,28.77,-17.709999,Spain,2007,,,22.7
Plecotus teneriffae,28.49,-17.809999,Spain,2007,,,20.8
Plecotus teneriffae,28.58,-17.809999,Spain,2007,1177.0,7816.0,17.6
Plecotus teneriffae,28.67,-17.809999,Spain,2007,759.0,8218.0,17.8
Plecotus teneriffae,28.76,-17.82,Spain,2007,1561.0,9047.0,16.4
Plecotus teneriffae,27.77,-17.889999,Spain,2007,,,23.7
Plecotus teneriffae,28.58,-17.91,Spain,2007,,,
Plecotus teneriffae,28.67,-17.92,Spain,2007,439.0,5237.0,20.5
Plecotus teneriffae,27.68,-17.99,Spain,2007,514.0,2863.0,21.7
Plecotus teneriffae,27.77,-17.99,Spain,2007,685.0,4400.0,19.4
Plecotus teneriffae,28.053141,-16.71757,Spain,1978-01-08,20.0,,23.3
Plecotus teneriffae,27.77,-18.11,Spain,,,,23.3
Plecotus teneriffae,27.68,-18.01,Spain,,415.0,1793.0,21.7
Plecotus teneriffae,27.77,-18.01,Spain,,94.0,4128.0,19.4
Plecotus teneriffae,27.68,-17.99,Spain,,514.0,2863.0,21.7
Plecotus teneriffae,27.77,-17.99,Spain,,685.0,4400.0,19.4
Plecotus teneriffae,27.77,-17.89,Spain,,,,23.7
Plecotus teneriffae,28.58,-17.91,Spain,,,,
Plecotus teneriffae,28.67,-17.92,Spain,,439.0,5237.0,20.5
Plecotus teneriffae,28.49,-17.81,Spain,,,,20.8
Plecotus teneriffae,28.58,-17.81,Spain,,1177.0,7816.0,17.6
Plecotus teneriffae,28.67,-17.81,Spain,,759.0,8218.0,17.8
Plecotus teneriffae,28.76,-17.82,Spain,,1561.0,9047.0,16.4
Plecotus teneriffae,28.68,-17.71,Spain,,,,
Plecotus teneriffae,28.77,-17.71,Spain,,,,22.7
Plecotus teneriffae,28.24,-16.78,Spain,,923.0,4497.0,18.5
Plecotus teneriffae,28.33,-16.79,Spain,,1071.0,6397.0,15.8
Plecotus teneriffae,28.15,-16.68,Spain,,1271.0,4754.0,16.8
Plecotus teneriffae,28.24,-16.68,Spain,,2167.0,2392.0,11.7
Plecotus teneriffae,28.33,-16.68,Spain,,1158.0,7217.0,14.2
Plecotus teneriffae,28.42,-16.68,Spain,,,,
Plecotus teneriffae,28.15,-16.58,Spain,,1000.0,4890.0,16.7
Plecotus teneriffae,28.24,-16.58,Spain,,2148.0,2291.0,10.8
Plecotus teneriffae,28.33,-16.58,Spain,,1612.0,3783.0,11.7
Plecotus teneriffae,28.42,-16.58,Spain,,,,
Plecotus teneriffae,28.24,-16.48,Spain,,1004.0,3498.0,18.3
Plecotus teneriffae,28.33,-16.48,Spain,,2144.0,1933.0,12.5
Plecotus teneriffae,28.42,-16.48,Spain,,428.0,5194.0,21.3
Plecotus teneriffae,28.33,-16.38,Spain,,103.0,1964.0,22.6
Plecotus teneriffae,28.42,-16.38,Spain,,1020.0,7222.0,16.3
Plecotus teneriffae,28.43,-16.28,Spain,,,2695.0,22.8
Plecotus teneriffae,37.87,-6.03,Spain,,337.0,7063.0,13.4
Plecotus teneriffae,42.77,-2.45,Spain,,813.0,5868.0,9.3
Crocidura canariensis,29.049999,-13.41,Spain,2007,,,
Crocidura canariensis,28.959999,-13.51,Spain,2007,,,22.9
Crocidura canariensis,29.059999,-13.51,Spain,2007,198.0,1000.0,21.7
Crocidura canariensis,29.15,-13.51,Spain,2007,347.0,2372.0,21.1
Crocidura canariensis,29.33,-13.51,Spain,2007,,,23.1
Crocidura canariensis,28.969999,-13.61,Spain,2007,121.0,1131.0,22.4
Crocidura canariensis,29.059999,-13.61,Spain,2007,185.0,718.0,22.1
Crocidura canariensis,28.969999,-13.72,Spain,2007,322.0,520.0,21.3
Crocidura canariensis,29.059999,-13.72,Spain,2007,137.0,560.0,22.2
Crocidura canariensis,28.790001,-13.82,Spain,2007,,,23.1
Crocidura canariensis,28.879999,-13.82,Spain,2007,27.0,823.0,22.8
Crocidura canariensis,28.969999,-13.82,Spain,2007,54.0,868.0,22.5
Crocidura canariensis,28.25,-13.93,Spain,2007,146.0,508.0,22.9
Crocidura canariensis,28.34,-13.93,Spain,2007,123.0,486.0,22.6
Crocidura canariensis,28.43,-13.93,Spain,2007,186.0,706.0,22.2
Crocidura canariensis,28.52,-13.93,Spain,2007,292.0,1208.0,21.6
Crocidura canariensis,28.610001,-13.93,Spain,2007,223.0,1109.0,21.9
Crocidura canariensis,28.700001,-13.93,Spain,2007,140.0,1574.0,23.3
Crocidura canariensis,28.25,-14.03,Spain,2007,44.0,987.0,23.1
Crocidura canariensis,28.34,-14.03,Spain,2007,204.0,1337.0,21.5
Crocidura canariensis,28.43,-14.03,Spain,2007,309.0,1379.0,20.6
Crocidura canariensis,28.52,-14.03,Spain,2007,142.0,928.0,22.5
Crocidura canariensis,28.610001,-14.03,Spain,2007,56.0,1440.0,
Crocidura canariensis,28.700001,-14.03,Spain,2007,,,
Crocidura canariensis,28.25,-14.13,Spain,2007,138.0,1049.0,23.1
Crocidura canariensis,28.34,-14.13,Spain,2007,223.0,1040.0,21.9
Crocidura canariensis,28.43,-14.13,Spain,2007,177.0,752.0,21.8
Crocidura canariensis,28.16,-14.24,Spain,2007,138.0,966.0,23.3
Crocidura canariensis,28.07,-14.34,Spain,2007,131.0,832.0,23.1
Crocidura canariensis,28.07,-14.44,Spain,2007,16.0,,23.4
Crocidura canariensis,28.1019,-14.3556,Spain,1992-07-02,784.0,1984.0,21.7
